min_score,max_rent,rent,apt_score
1,820,0,Null
1,820,0,Null
1,821,0,Null
1,821,789,1
3,821,0,Null
1,821,0,Null
2,822,0,Null
4,822,0,Null
1,822,789,1
4,822,0,Null
3,822,0,Null
4,822,0,Null
5,822,0,Null
1,822,0,Null
2,823,0,Null
5,823,0,Null
1,823,0,Null
4,824,0,Null
2,824,0,Null
3,825,0,Null
1,825,0,Null
3,826,0,Null
2,826,0,Null
3,827,0,Null
1,827,0,Null
2,827,0,Null
3,827,0,Null
1,827,0,Null
1,828,0,Null
1,828,0,Null
3,828,0,Null
1,829,828,1
1,829,828,1
3,830,0,Null
4,830,0,Null
4,830,0,Null
2,831,0,Null
1,832,828,1
5,832,0,Null
2,832,0,Null
4,832,0,Null
1,832,828,1
1,833,828,1
1,833,828,1
5,833,0,Null
4,834,0,Null
2,834,0,Null
2,835,0,Null
1,835,828,1
2,836,0,Null
1,837,0,Null
1,837,0,Null
1,837,828,1
